ID,age,age_rounded,category,subCategory,Difference,consistency,cognitive_abilities,income,degree
154,8,8.712328767,Agency,Agency_butterflies,5,0.233736748,0.25,Prefer not to say,Master's degree
154,8,8.712328767,Agency,Agency_doors,3,0.233736748,0.25,Prefer not to say,Master's degree
154,8,8.712328767,Social,Control_faces,-2,0.233736748,0.25,Prefer not to say,Master's degree
154,8,8.712328767,Sensory,Control_texture,2,0.233736748,0.25,Prefer not to say,Master's degree
154,8,8.712328767,Knowledge,Information_poems,2,0.233736748,0.25,Prefer not to say,Master's degree
154,8,8.712328767,Knowledge,Information_trivia,0,0.233736748,0.25,Prefer not to say,Master's degree
154,8,8.712328767,Novelty,Novelty_animals,0,0.233736748,0.25,Prefer not to say,Master's degree
154,8,8.712328767,Novelty,Novelty_repetitions,-2,0.233736748,0.25,Prefer not to say,Master's degree
154,8,8.712328767,Uncertainty reduction,Uncertainty_cards,2,0.233736748,0.25,Prefer not to say,Master's degree
154,8,8.712328767,Uncertainty reduction,Uncertainty_pixels,0,0.233736748,0.25,Prefer not to say,Master's degree
155,4,4.356164384,Agency,Agency_butterflies,0,0.537914354,0.291666667,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
155,4,4.356164384,Agency,Agency_doors,0,0.537914354,0.291666667,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
155,4,4.356164384,Social,Control_faces,6,0.537914354,0.291666667,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
155,4,4.356164384,Sensory,Control_texture,0,0.537914354,0.291666667,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
155,4,4.356164384,Knowledge,Information_poems,0,0.537914354,0.291666667,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
155,4,4.356164384,Knowledge,Information_trivia,-6,0.537914354,0.291666667,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
155,4,4.356164384,Novelty,Novelty_animals,0,0.537914354,0.291666667,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
155,4,4.356164384,Novelty,Novelty_repetitions,0,0.537914354,0.291666667,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
155,4,4.356164384,Uncertainty reduction,Uncertainty_cards,6,0.537914354,0.291666667,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
155,4,4.356164384,Uncertainty reduction,Uncertainty_pixels,6,0.537914354,0.291666667,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
156,6,6.328767123,Agency,Agency_butterflies,0,NA,0.333333333,between $1000 and $1500,"Some college, no degree"
156,6,6.328767123,Agency,Agency_doors,0,NA,0.333333333,between $1000 and $1500,"Some college, no degree"
156,6,6.328767123,Social,Control_faces,0,NA,0.333333333,between $1000 and $1500,"Some college, no degree"
156,6,6.328767123,Sensory,Control_texture,0,NA,0.333333333,between $1000 and $1500,"Some college, no degree"
156,6,6.328767123,Knowledge,Information_poems,0,NA,0.333333333,between $1000 and $1500,"Some college, no degree"
156,6,6.328767123,Knowledge,Information_trivia,0,NA,0.333333333,between $1000 and $1500,"Some college, no degree"
156,6,6.328767123,Novelty,Novelty_animals,0,NA,0.333333333,between $1000 and $1500,"Some college, no degree"
156,6,6.328767123,Novelty,Novelty_repetitions,0,NA,0.333333333,between $1000 and $1500,"Some college, no degree"
156,6,6.328767123,Uncertainty reduction,Uncertainty_cards,0,NA,0.333333333,between $1000 and $1500,"Some college, no degree"
156,6,6.328767123,Uncertainty reduction,Uncertainty_pixels,0,NA,0.333333333,between $1000 and $1500,"Some college, no degree"
157,7,7.561643836,Agency,Agency_butterflies,0,0.458831468,0.208333333,between $2000 and $3000,Master's degree
157,7,7.561643836,Agency,Agency_doors,1,0.458831468,0.208333333,between $2000 and $3000,Master's degree
157,7,7.561643836,Social,Control_faces,0,0.458831468,0.208333333,between $2000 and $3000,Master's degree
157,7,7.561643836,Sensory,Control_texture,0,0.458831468,0.208333333,between $2000 and $3000,Master's degree
157,7,7.561643836,Knowledge,Information_poems,0,0.458831468,0.208333333,between $2000 and $3000,Master's degree
157,7,7.561643836,Knowledge,Information_trivia,1,0.458831468,0.208333333,between $2000 and $3000,Master's degree
157,7,7.561643836,Novelty,Novelty_animals,-1,0.458831468,0.208333333,between $2000 and $3000,Master's degree
157,7,7.561643836,Novelty,Novelty_repetitions,0,0.458831468,0.208333333,between $2000 and $3000,Master's degree
157,7,7.561643836,Uncertainty reduction,Uncertainty_cards,2,0.458831468,0.208333333,between $2000 and $3000,Master's degree
157,7,7.561643836,Uncertainty reduction,Uncertainty_pixels,-1,0.458831468,0.208333333,between $2000 and $3000,Master's degree
158,6,6.246575342,Agency,Agency_butterflies,0,0.490990253,0.541666667,more than $5000,Bachelor's degree
158,6,6.246575342,Agency,Agency_doors,1,0.490990253,0.541666667,more than $5000,Bachelor's degree
158,6,6.246575342,Social,Control_faces,3,0.490990253,0.541666667,more than $5000,Bachelor's degree
158,6,6.246575342,Sensory,Control_texture,2,0.490990253,0.541666667,more than $5000,Bachelor's degree
158,6,6.246575342,Knowledge,Information_poems,3,0.490990253,0.541666667,more than $5000,Bachelor's degree
158,6,6.246575342,Knowledge,Information_trivia,2,0.490990253,0.541666667,more than $5000,Bachelor's degree
158,6,6.246575342,Novelty,Novelty_animals,1,0.490990253,0.541666667,more than $5000,Bachelor's degree
158,6,6.246575342,Novelty,Novelty_repetitions,6,0.490990253,0.541666667,more than $5000,Bachelor's degree
158,6,6.246575342,Uncertainty reduction,Uncertainty_cards,1,0.490990253,0.541666667,more than $5000,Bachelor's degree
158,6,6.246575342,Uncertainty reduction,Uncertainty_pixels,-1,0.490990253,0.541666667,more than $5000,Bachelor's degree
159,6,6.575342466,Agency,Agency_butterflies,0,NA,0.25,more than $5000,"Professional degree (e.g., MD, JD)"
159,6,6.575342466,Agency,Agency_doors,0,NA,0.25,more than $5000,"Professional degree (e.g., MD, JD)"
159,6,6.575342466,Social,Control_faces,0,NA,0.25,more than $5000,"Professional degree (e.g., MD, JD)"
159,6,6.575342466,Sensory,Control_texture,0,NA,0.25,more than $5000,"Professional degree (e.g., MD, JD)"
159,6,6.575342466,Knowledge,Information_poems,0,NA,0.25,more than $5000,"Professional degree (e.g., MD, JD)"
159,6,6.575342466,Knowledge,Information_trivia,3,NA,0.25,more than $5000,"Professional degree (e.g., MD, JD)"
159,6,6.575342466,Novelty,Novelty_animals,0,NA,0.25,more than $5000,"Professional degree (e.g., MD, JD)"
159,6,6.575342466,Novelty,Novelty_repetitions,0,NA,0.25,more than $5000,"Professional degree (e.g., MD, JD)"
159,6,6.575342466,Uncertainty reduction,Uncertainty_cards,0,NA,0.25,more than $5000,"Professional degree (e.g., MD, JD)"
159,6,6.575342466,Uncertainty reduction,Uncertainty_pixels,0,NA,0.25,more than $5000,"Professional degree (e.g., MD, JD)"
160,12,12.08219178,Agency,Agency_butterflies,2,0.779117072,0.458333333,Prefer not to say,"Doctorate degree (e.g., PhD, EdD)"
160,12,12.08219178,Agency,Agency_doors,1,0.779117072,0.458333333,Prefer not to say,"Doctorate degree (e.g., PhD, EdD)"
160,12,12.08219178,Social,Control_faces,2,0.779117072,0.458333333,Prefer not to say,"Doctorate degree (e.g., PhD, EdD)"
160,12,12.08219178,Sensory,Control_texture,-1,0.779117072,0.458333333,Prefer not to say,"Doctorate degree (e.g., PhD, EdD)"
160,12,12.08219178,Knowledge,Information_poems,-1,0.779117072,0.458333333,Prefer not to say,"Doctorate degree (e.g., PhD, EdD)"
160,12,12.08219178,Knowledge,Information_trivia,1,0.779117072,0.458333333,Prefer not to say,"Doctorate degree (e.g., PhD, EdD)"
160,12,12.08219178,Novelty,Novelty_animals,1,0.779117072,0.458333333,Prefer not to say,"Doctorate degree (e.g., PhD, EdD)"
160,12,12.08219178,Novelty,Novelty_repetitions,2,0.779117072,0.458333333,Prefer not to say,"Doctorate degree (e.g., PhD, EdD)"
160,12,12.08219178,Uncertainty reduction,Uncertainty_cards,3,0.779117072,0.458333333,Prefer not to say,"Doctorate degree (e.g., PhD, EdD)"
160,12,12.08219178,Uncertainty reduction,Uncertainty_pixels,2,0.779117072,0.458333333,Prefer not to say,"Doctorate degree (e.g., PhD, EdD)"
161,11,11.17808219,Agency,Agency_butterflies,0,0.688992865,0.208333333,between $2000 and $3000,Master's degree
161,11,11.17808219,Agency,Agency_doors,0,0.688992865,0.208333333,between $2000 and $3000,Master's degree
161,11,11.17808219,Social,Control_faces,3,0.688992865,0.208333333,between $2000 and $3000,Master's degree
161,11,11.17808219,Sensory,Control_texture,1,0.688992865,0.208333333,between $2000 and $3000,Master's degree
161,11,11.17808219,Knowledge,Information_poems,-1,0.688992865,0.208333333,between $2000 and $3000,Master's degree
161,11,11.17808219,Knowledge,Information_trivia,0,0.688992865,0.208333333,between $2000 and $3000,Master's degree
161,11,11.17808219,Novelty,Novelty_animals,0,0.688992865,0.208333333,between $2000 and $3000,Master's degree
161,11,11.17808219,Novelty,Novelty_repetitions,6,0.688992865,0.208333333,between $2000 and $3000,Master's degree
161,11,11.17808219,Uncertainty reduction,Uncertainty_cards,0,0.688992865,0.208333333,between $2000 and $3000,Master's degree
161,11,11.17808219,Uncertainty reduction,Uncertainty_pixels,1,0.688992865,0.208333333,between $2000 and $3000,Master's degree
162,7,6.328767123,Agency,Agency_butterflies,3,NA,NA,between $2000 and $3000,Master's degree
162,7,6.328767123,Agency,Agency_doors,3,NA,NA,between $2000 and $3000,Master's degree
162,7,6.328767123,Social,Control_faces,3,NA,NA,between $2000 and $3000,Master's degree
162,7,6.328767123,Sensory,Control_texture,1,NA,NA,between $2000 and $3000,Master's degree
162,7,6.328767123,Knowledge,Information_poems,-2,NA,NA,between $2000 and $3000,Master's degree
162,7,6.328767123,Knowledge,Information_trivia,1,NA,NA,between $2000 and $3000,Master's degree
162,7,6.328767123,Novelty,Novelty_animals,1,NA,NA,between $2000 and $3000,Master's degree
162,7,6.328767123,Novelty,Novelty_repetitions,5,NA,NA,between $2000 and $3000,Master's degree
162,7,6.328767123,Uncertainty reduction,Uncertainty_cards,1,NA,NA,between $2000 and $3000,Master's degree
162,7,6.328767123,Uncertainty reduction,Uncertainty_pixels,3,NA,NA,between $2000 and $3000,Master's degree
163,6,6.082191781,Agency,Agency_butterflies,6,0.324548301,0.291666667,more than $5000,Master's degree
163,6,6.082191781,Agency,Agency_doors,0,0.324548301,0.291666667,more than $5000,Master's degree
163,6,6.082191781,Social,Control_faces,4,0.324548301,0.291666667,more than $5000,Master's degree
163,6,6.082191781,Sensory,Control_texture,0,0.324548301,0.291666667,more than $5000,Master's degree
163,6,6.082191781,Knowledge,Information_poems,0,0.324548301,0.291666667,more than $5000,Master's degree
163,6,6.082191781,Knowledge,Information_trivia,1,0.324548301,0.291666667,more than $5000,Master's degree
163,6,6.082191781,Novelty,Novelty_animals,0,0.324548301,0.291666667,more than $5000,Master's degree
163,6,6.082191781,Novelty,Novelty_repetitions,6,0.324548301,0.291666667,more than $5000,Master's degree
163,6,6.082191781,Uncertainty reduction,Uncertainty_cards,6,0.324548301,0.291666667,more than $5000,Master's degree
163,6,6.082191781,Uncertainty reduction,Uncertainty_pixels,6,0.324548301,0.291666667,more than $5000,Master's degree
164,9,9.369863014,Agency,Agency_butterflies,0,0.606054935,0.333333333,more than $5000,Master's degree
164,9,9.369863014,Agency,Agency_doors,0,0.606054935,0.333333333,more than $5000,Master's degree
164,9,9.369863014,Social,Control_faces,-1,0.606054935,0.333333333,more than $5000,Master's degree
164,9,9.369863014,Sensory,Control_texture,0,0.606054935,0.333333333,more than $5000,Master's degree
164,9,9.369863014,Knowledge,Information_poems,0,0.606054935,0.333333333,more than $5000,Master's degree
164,9,9.369863014,Knowledge,Information_trivia,1,0.606054935,0.333333333,more than $5000,Master's degree
164,9,9.369863014,Novelty,Novelty_animals,1,0.606054935,0.333333333,more than $5000,Master's degree
164,9,9.369863014,Novelty,Novelty_repetitions,0,0.606054935,0.333333333,more than $5000,Master's degree
164,9,9.369863014,Uncertainty reduction,Uncertainty_cards,1,0.606054935,0.333333333,more than $5000,Master's degree
164,9,9.369863014,Uncertainty reduction,Uncertainty_pixels,1,0.606054935,0.333333333,more than $5000,Master's degree
165,7,7.315068493,Agency,Agency_butterflies,0,NA,NA,more than $5000,Master's degree
165,7,7.315068493,Agency,Agency_doors,-1,NA,NA,more than $5000,Master's degree
165,7,7.315068493,Social,Control_faces,1,NA,NA,more than $5000,Master's degree
165,7,7.315068493,Sensory,Control_texture,0,NA,NA,more than $5000,Master's degree
165,7,7.315068493,Knowledge,Information_poems,1,NA,NA,more than $5000,Master's degree
165,7,7.315068493,Knowledge,Information_trivia,-1,NA,NA,more than $5000,Master's degree
165,7,7.315068493,Novelty,Novelty_animals,0,NA,NA,more than $5000,Master's degree
165,7,7.315068493,Novelty,Novelty_repetitions,0,NA,NA,more than $5000,Master's degree
165,7,7.315068493,Uncertainty reduction,Uncertainty_cards,4,NA,NA,more than $5000,Master's degree
165,7,7.315068493,Uncertainty reduction,Uncertainty_pixels,3,NA,NA,more than $5000,Master's degree
166,11,11.17808219,Agency,Agency_butterflies,1,0.12803688,0.416666667,between $3000 and $5000,Master's degree
166,11,11.17808219,Agency,Agency_doors,0,0.12803688,0.416666667,between $3000 and $5000,Master's degree
166,11,11.17808219,Social,Control_faces,0,0.12803688,0.416666667,between $3000 and $5000,Master's degree
166,11,11.17808219,Sensory,Control_texture,-1,0.12803688,0.416666667,between $3000 and $5000,Master's degree
166,11,11.17808219,Knowledge,Information_poems,2,0.12803688,0.416666667,between $3000 and $5000,Master's degree
166,11,11.17808219,Knowledge,Information_trivia,1,0.12803688,0.416666667,between $3000 and $5000,Master's degree
166,11,11.17808219,Novelty,Novelty_animals,0,0.12803688,0.416666667,between $3000 and $5000,Master's degree
166,11,11.17808219,Novelty,Novelty_repetitions,0,0.12803688,0.416666667,between $3000 and $5000,Master's degree
166,11,11.17808219,Uncertainty reduction,Uncertainty_cards,0,0.12803688,0.416666667,between $3000 and $5000,Master's degree
166,11,11.17808219,Uncertainty reduction,Uncertainty_pixels,0,0.12803688,0.416666667,between $3000 and $5000,Master's degree
167,6,6.082191781,Agency,Agency_butterflies,0,0.575054633,0.333333333,between $3000 and $5000,Bachelor's degree
167,6,6.082191781,Agency,Agency_doors,0,0.575054633,0.333333333,between $3000 and $5000,Bachelor's degree
167,6,6.082191781,Social,Control_faces,6,0.575054633,0.333333333,between $3000 and $5000,Bachelor's degree
167,6,6.082191781,Sensory,Control_texture,3,0.575054633,0.333333333,between $3000 and $5000,Bachelor's degree
167,6,6.082191781,Knowledge,Information_poems,-2,0.575054633,0.333333333,between $3000 and $5000,Bachelor's degree
167,6,6.082191781,Knowledge,Information_trivia,-3,0.575054633,0.333333333,between $3000 and $5000,Bachelor's degree
167,6,6.082191781,Novelty,Novelty_animals,0,0.575054633,0.333333333,between $3000 and $5000,Bachelor's degree
167,6,6.082191781,Novelty,Novelty_repetitions,6,0.575054633,0.333333333,between $3000 and $5000,Bachelor's degree
167,6,6.082191781,Uncertainty reduction,Uncertainty_cards,0,0.575054633,0.333333333,between $3000 and $5000,Bachelor's degree
167,6,6.082191781,Uncertainty reduction,Uncertainty_pixels,0,0.575054633,0.333333333,between $3000 and $5000,Bachelor's degree
168,12,12,Agency,Agency_butterflies,3,0.088934717,0.541666667,Prefer not to say,Master's degree
168,12,12,Agency,Agency_doors,2,0.088934717,0.541666667,Prefer not to say,Master's degree
168,12,12,Social,Control_faces,1,0.088934717,0.541666667,Prefer not to say,Master's degree
168,12,12,Sensory,Control_texture,-1,0.088934717,0.541666667,Prefer not to say,Master's degree
168,12,12,Knowledge,Information_poems,2,0.088934717,0.541666667,Prefer not to say,Master's degree
168,12,12,Knowledge,Information_trivia,2,0.088934717,0.541666667,Prefer not to say,Master's degree
168,12,12,Novelty,Novelty_animals,0,0.088934717,0.541666667,Prefer not to say,Master's degree
168,12,12,Novelty,Novelty_repetitions,0,0.088934717,0.541666667,Prefer not to say,Master's degree
168,12,12,Uncertainty reduction,Uncertainty_cards,3,0.088934717,0.541666667,Prefer not to say,Master's degree
168,12,12,Uncertainty reduction,Uncertainty_pixels,-1,0.088934717,0.541666667,Prefer not to say,Master's degree
169,12,12.57534247,Agency,Agency_butterflies,1,0.452803323,0.416666667,Prefer not to say,"Doctorate degree (e.g., PhD, EdD)"
169,12,12.57534247,Agency,Agency_doors,1,0.452803323,0.416666667,Prefer not to say,"Doctorate degree (e.g., PhD, EdD)"
169,12,12.57534247,Social,Control_faces,-2,0.452803323,0.416666667,Prefer not to say,"Doctorate degree (e.g., PhD, EdD)"
