,X,ID,age,age_rounded,category,subCategory,Difference,income,degree
2299,2299,191,12,11.91780822,Agency,Agency_envelopes,0,Prefer not to say,"Doctorate degree (e.g., PhD, EdD)"
2300,2300,191,12,11.91780822,Uncertainty reduction,Uncertainty_cards,0,Prefer not to say,"Doctorate degree (e.g., PhD, EdD)"
2301,2301,191,12,11.91780822,Knowledge,Knowledge_pics,0,Prefer not to say,"Doctorate degree (e.g., PhD, EdD)"
2302,2302,191,12,11.91780822,Uncertainty reduction,Uncertainty_die,0,Prefer not to say,"Doctorate degree (e.g., PhD, EdD)"
2303,2303,191,12,11.91780822,Knowledge,Knowledge_poems,-2,Prefer not to say,"Doctorate degree (e.g., PhD, EdD)"
2304,2304,191,12,11.91780822,Uncertainty reduction,Uncertainty_pixels,-1,Prefer not to say,"Doctorate degree (e.g., PhD, EdD)"
2305,2305,192,11,11.75342466,Agency,Agency_butterflies,0,Prefer not to say,Bachelor's degree
2306,2306,192,11,11.75342466,Agency,Agency_doors,0,Prefer not to say,Bachelor's degree
2307,2307,192,11,11.75342466,Agency,Agency_envelopes,0,Prefer not to say,Bachelor's degree
2308,2308,192,11,11.75342466,Knowledge,Knowledge_pics,2,Prefer not to say,Bachelor's degree
2309,2309,192,11,11.75342466,Knowledge,Knowledge_poems,4,Prefer not to say,Bachelor's degree
2310,2310,192,11,11.75342466,Knowledge,Knowledge_trivia,5,Prefer not to say,Bachelor's degree
2311,2311,192,11,11.75342466,Novelty,Novelty_animals,0,Prefer not to say,Bachelor's degree
2312,2312,192,11,11.75342466,Novelty,Novelty_objects,1,Prefer not to say,Bachelor's degree
2313,2313,192,11,11.75342466,Novelty,Novelty_repetitions,2,Prefer not to say,Bachelor's degree
2314,2314,192,11,11.75342466,Uncertainty reduction,Uncertainty_cards,1,Prefer not to say,Bachelor's degree
2315,2315,192,11,11.75342466,Uncertainty reduction,Uncertainty_die,0,Prefer not to say,Bachelor's degree
2316,2316,192,11,11.75342466,Uncertainty reduction,Uncertainty_pixels,2,Prefer not to say,Bachelor's degree
2317,2317,193,8,8.794520548,Agency,Agency_butterflies,0,Prefer not to say,Master's degree
2318,2318,193,8,8.794520548,Agency,Agency_doors,0,Prefer not to say,Master's degree
2319,2319,193,8,8.794520548,Agency,Agency_envelopes,0,Prefer not to say,Master's degree
2320,2320,193,8,8.794520548,Knowledge,Knowledge_pics,0,Prefer not to say,Master's degree
2321,2321,193,8,8.794520548,Knowledge,Knowledge_poems,0,Prefer not to say,Master's degree
2322,2322,193,8,8.794520548,Knowledge,Knowledge_trivia,0,Prefer not to say,Master's degree
2323,2323,193,8,8.794520548,Novelty,Novelty_animals,5,Prefer not to say,Master's degree
2324,2324,193,8,8.794520548,Novelty,Novelty_objects,0,Prefer not to say,Master's degree
2325,2325,193,8,8.794520548,Novelty,Novelty_repetitions,0,Prefer not to say,Master's degree
2326,2326,193,8,8.794520548,Uncertainty reduction,Uncertainty_cards,-1,Prefer not to say,Master's degree
2327,2327,193,8,8.794520548,Uncertainty reduction,Uncertainty_die,0,Prefer not to say,Master's degree
2328,2328,193,8,8.794520548,Uncertainty reduction,Uncertainty_pixels,0,Prefer not to say,Master's degree
2329,2329,194,9,9.452054795,Agency,Agency_butterflies,-1,between $2000 and $3000,Master's degree
2330,2330,194,9,9.452054795,Agency,Agency_doors,0,between $2000 and $3000,Master's degree
2331,2331,194,9,9.452054795,Agency,Agency_envelopes,1,between $2000 and $3000,Master's degree
2332,2332,194,9,9.452054795,Knowledge,Knowledge_pics,6,between $2000 and $3000,Master's degree
2333,2333,194,9,9.452054795,Knowledge,Knowledge_poems,1,between $2000 and $3000,Master's degree
2334,2334,194,9,9.452054795,Knowledge,Knowledge_trivia,3,between $2000 and $3000,Master's degree
2335,2335,194,9,9.452054795,Novelty,Novelty_animals,3,between $2000 and $3000,Master's degree
2336,2336,194,9,9.452054795,Novelty,Novelty_objects,0,between $2000 and $3000,Master's degree
2337,2337,194,9,9.452054795,Novelty,Novelty_repetitions,1,between $2000 and $3000,Master's degree
2338,2338,194,9,9.452054795,Uncertainty reduction,Uncertainty_cards,2,between $2000 and $3000,Master's degree
2339,2339,194,9,9.452054795,Uncertainty reduction,Uncertainty_die,2,between $2000 and $3000,Master's degree
2340,2340,194,9,9.452054795,Uncertainty reduction,Uncertainty_pixels,3,between $2000 and $3000,Master's degree
2341,2341,195,7,7.150684932,Agency,Agency_butterflies,3,between $3000 and $5000,Master's degree
2342,2342,195,7,7.150684932,Agency,Agency_doors,4,between $3000 and $5000,Master's degree
2343,2343,195,7,7.150684932,Agency,Agency_envelopes,3,between $3000 and $5000,Master's degree
2344,2344,195,7,7.150684932,Knowledge,Knowledge_pics,2,between $3000 and $5000,Master's degree
2345,2345,195,7,7.150684932,Knowledge,Knowledge_poems,6,between $3000 and $5000,Master's degree
2346,2346,195,7,7.150684932,Knowledge,Knowledge_trivia,2,between $3000 and $5000,Master's degree
2347,2347,195,7,7.150684932,Novelty,Novelty_animals,0,between $3000 and $5000,Master's degree
2348,2348,195,7,7.150684932,Novelty,Novelty_objects,-2,between $3000 and $5000,Master's degree
2349,2349,195,7,7.150684932,Novelty,Novelty_repetitions,6,between $3000 and $5000,Master's degree
2350,2350,195,7,7.150684932,Uncertainty reduction,Uncertainty_cards,0,between $3000 and $5000,Master's degree
2351,2351,195,7,7.150684932,Uncertainty reduction,Uncertainty_die,4,between $3000 and $5000,Master's degree
2352,2352,195,7,7.150684932,Uncertainty reduction,Uncertainty_pixels,3,between $3000 and $5000,Master's degree
2353,2353,196,9,9.616438356,Agency,Agency_butterflies,0,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
2354,2354,196,9,9.616438356,Agency,Agency_doors,-1,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
2355,2355,196,9,9.616438356,Agency,Agency_envelopes,0,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
2356,2356,196,9,9.616438356,Knowledge,Knowledge_pics,0,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
2357,2357,196,9,9.616438356,Knowledge,Knowledge_poems,2,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
2358,2358,196,9,9.616438356,Knowledge,Knowledge_trivia,1,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
2359,2359,196,9,9.616438356,Novelty,Novelty_animals,0,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
2360,2360,196,9,9.616438356,Novelty,Novelty_objects,1,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
2361,2361,196,9,9.616438356,Novelty,Novelty_repetitions,2,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
2362,2362,196,9,9.616438356,Uncertainty reduction,Uncertainty_cards,2,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
2363,2363,196,9,9.616438356,Uncertainty reduction,Uncertainty_die,2,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
2364,2364,196,9,9.616438356,Uncertainty reduction,Uncertainty_pixels,0,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
2365,2365,197,9,9.287671233,Agency,Agency_butterflies,1,Prefer not to say,Bachelor's degree
2366,2366,197,9,9.287671233,Agency,Agency_doors,-1,Prefer not to say,Bachelor's degree
2367,2367,197,9,9.287671233,Agency,Agency_envelopes,1,Prefer not to say,Bachelor's degree
2368,2368,197,9,9.287671233,Knowledge,Knowledge_pics,-1,Prefer not to say,Bachelor's degree
2369,2369,197,9,9.287671233,Knowledge,Knowledge_poems,1,Prefer not to say,Bachelor's degree
2370,2370,197,9,9.287671233,Knowledge,Knowledge_trivia,3,Prefer not to say,Bachelor's degree
2371,2371,197,9,9.287671233,Novelty,Novelty_animals,6,Prefer not to say,Bachelor's degree
2372,2372,197,9,9.287671233,Novelty,Novelty_objects,-1,Prefer not to say,Bachelor's degree
2373,2373,197,9,9.287671233,Novelty,Novelty_repetitions,5,Prefer not to say,Bachelor's degree
2374,2374,197,9,9.287671233,Uncertainty reduction,Uncertainty_cards,4,Prefer not to say,Bachelor's degree
2375,2375,197,9,9.287671233,Uncertainty reduction,Uncertainty_die,3,Prefer not to say,Bachelor's degree
2376,2376,197,9,9.287671233,Uncertainty reduction,Uncertainty_pixels,1,Prefer not to say,Bachelor's degree
2377,2377,198,6,6.904109589,Agency,Agency_butterflies,0,Prefer not to say,Associate degree
2378,2378,198,6,6.904109589,Agency,Agency_doors,1,Prefer not to say,Associate degree
2379,2379,198,6,6.904109589,Agency,Agency_envelopes,0,Prefer not to say,Associate degree
2380,2380,198,6,6.904109589,Knowledge,Knowledge_pics,-1,Prefer not to say,Associate degree
2381,2381,198,6,6.904109589,Knowledge,Knowledge_poems,1,Prefer not to say,Associate degree
2382,2382,198,6,6.904109589,Knowledge,Knowledge_trivia,3,Prefer not to say,Associate degree
2383,2383,198,6,6.904109589,Novelty,Novelty_animals,1,Prefer not to say,Associate degree
2384,2384,198,6,6.904109589,Novelty,Novelty_objects,1,Prefer not to say,Associate degree
2385,2385,198,6,6.904109589,Novelty,Novelty_repetitions,3,Prefer not to say,Associate degree
2386,2386,198,6,6.904109589,Uncertainty reduction,Uncertainty_cards,1,Prefer not to say,Associate degree
2387,2387,198,6,6.904109589,Uncertainty reduction,Uncertainty_die,2,Prefer not to say,Associate degree
2388,2388,198,6,6.904109589,Uncertainty reduction,Uncertainty_pixels,4,Prefer not to say,Associate degree
2389,2389,199,4,4.438356164,Agency,Agency_butterflies,0,between $2000 and $3000,Master's degree
2390,2390,199,4,4.438356164,Agency,Agency_doors,-4,between $2000 and $3000,Master's degree
2391,2391,199,4,4.438356164,Agency,Agency_envelopes,0,between $2000 and $3000,Master's degree
2392,2392,199,4,4.438356164,Knowledge,Knowledge_pics,1,between $2000 and $3000,Master's degree
2393,2393,199,4,4.438356164,Knowledge,Knowledge_poems,2,between $2000 and $3000,Master's degree
2394,2394,199,4,4.438356164,Knowledge,Knowledge_trivia,-6,between $2000 and $3000,Master's degree
2395,2395,199,4,4.438356164,Novelty,Novelty_animals,0,between $2000 and $3000,Master's degree
2396,2396,199,4,4.438356164,Novelty,Novelty_objects,0,between $2000 and $3000,Master's degree
2397,2397,199,4,4.438356164,Novelty,Novelty_repetitions,0,between $2000 and $3000,Master's degree
2398,2398,199,4,4.438356164,Uncertainty reduction,Uncertainty_cards,4,between $2000 and $3000,Master's degree
2399,2399,199,4,4.438356164,Uncertainty reduction,Uncertainty_die,0,between $2000 and $3000,Master's degree
2400,2400,199,4,4.438356164,Uncertainty reduction,Uncertainty_pixels,0,between $2000 and $3000,Master's degree
2401,2401,200,7,7.232876712,Agency,Agency_butterflies,3,Prefer not to say,"Professional degree (e.g., MD, JD)"
2402,2402,200,7,7.232876712,Agency,Agency_doors,0,Prefer not to say,"Professional degree (e.g., MD, JD)"
2403,2403,200,7,7.232876712,Agency,Agency_envelopes,0,Prefer not to say,"Professional degree (e.g., MD, JD)"
2404,2404,200,7,7.232876712,Knowledge,Knowledge_pics,0,Prefer not to say,"Professional degree (e.g., MD, JD)"
2405,2405,200,7,7.232876712,Knowledge,Knowledge_poems,-3,Prefer not to say,"Professional degree (e.g., MD, JD)"
2406,2406,200,7,7.232876712,Knowledge,Knowledge_trivia,2,Prefer not to say,"Professional degree (e.g., MD, JD)"
2407,2407,200,7,7.232876712,Novelty,Novelty_animals,0,Prefer not to say,"Professional degree (e.g., MD, JD)"
2408,2408,200,7,7.232876712,Novelty,Novelty_objects,0,Prefer not to say,"Professional degree (e.g., MD, JD)"
2409,2409,200,7,7.232876712,Novelty,Novelty_repetitions,6,Prefer not to say,"Professional degree (e.g., MD, JD)"
2410,2410,200,7,7.232876712,Uncertainty reduction,Uncertainty_cards,1,Prefer not to say,"Professional degree (e.g., MD, JD)"
2411,2411,200,7,7.232876712,Uncertainty reduction,Uncertainty_die,4,Prefer not to say,"Professional degree (e.g., MD, JD)"
2412,2412,200,7,7.232876712,Uncertainty reduction,Uncertainty_pixels,3,Prefer not to say,"Professional degree (e.g., MD, JD)"
2413,2413,201,9,9.205479452,Agency,Agency_butterflies,6,Prefer not to say,Bachelor's degree
2414,2414,201,9,9.205479452,Agency,Agency_doors,1,Prefer not to say,Bachelor's degree
2415,2415,201,9,9.205479452,Agency,Agency_envelopes,0,Prefer not to say,Bachelor's degree
2416,2416,201,9,9.205479452,Knowledge,Knowledge_pics,5,Prefer not to say,Bachelor's degree
2417,2417,201,9,9.205479452,Knowledge,Knowledge_poems,0,Prefer not to say,Bachelor's degree
2418,2418,201,9,9.205479452,Knowledge,Knowledge_trivia,6,Prefer not to say,Bachelor's degree
2419,2419,201,9,9.205479452,Novelty,Novelty_animals,0,Prefer not to say,Bachelor's degree
2420,2420,201,9,9.205479452,Novelty,Novelty_objects,0,Prefer not to say,Bachelor's degree
2421,2421,201,9,9.205479452,Novelty,Novelty_repetitions,6,Prefer not to say,Bachelor's degree
2422,2422,201,9,9.205479452,Uncertainty reduction,Uncertainty_cards,0,Prefer not to say,Bachelor's degree
2423,2423,201,9,9.205479452,Uncertainty reduction,Uncertainty_die,0,Prefer not to say,Bachelor's degree
2424,2424,201,9,9.205479452,Uncertainty reduction,Uncertainty_pixels,0,Prefer not to say,Bachelor's degree
2425,2425,202,7,7.479452055,Agency,Agency_butterflies,1,between $3000 and $5000,"Doctorate degree (e.g., PhD, EdD)"
2426,2426,202,7,7.479452055,Agency,Agency_doors,-1,between $3000 and $5000,"Doctorate degree (e.g., PhD, EdD)"
2427,2427,202,7,7.479452055,Agency,Agency_envelopes,0,between $3000 and $5000,"Doctorate degree (e.g., PhD, EdD)"
2428,2428,202,7,7.479452055,Knowledge,Knowledge_pics,0,between $3000 and $5000,"Doctorate degree (e.g., PhD, EdD)"
2429,2429,202,7,7.479452055,Knowledge,Knowledge_poems,0,between $3000 and $5000,"Doctorate degree (e.g., PhD, EdD)"
2430,2430,202,7,7.479452055,Knowledge,Knowledge_trivia,-2,between $3000 and $5000,"Doctorate degree (e.g., PhD, EdD)"
2431,2431,202,7,7.479452055,Novelty,Novelty_animals,1,between $3000 and $5000,"Doctorate degree (e.g., PhD, EdD)"
2432,2432,202,7,7.479452055,Novelty,Novelty_objects,-1,between $3000 and $5000,"Doctorate degree (e.g., PhD, EdD)"
2433,2433,202,7,7.479452055,Novelty,Novelty_repetitions,2,between $3000 and $5000,"Doctorate degree (e.g., PhD, EdD)"
2434,2434,202,7,7.479452055,Uncertainty reduction,Uncertainty_cards,0,between $3000 and $5000,"Doctorate degree (e.g., PhD, EdD)"
2435,2435,202,7,7.479452055,Uncertainty reduction,Uncertainty_die,1,between $3000 and $5000,"Doctorate degree (e.g., PhD, EdD)"
2436,2436,202,7,7.479452055,Uncertainty reduction,Uncertainty_pixels,2,between $3000 and $5000,"Doctorate degree (e.g., PhD, EdD)"
2437,2437,203,6,6.821917808,Agency,Agency_butterflies,4,between $500 and $1000,Master's degree
2438,2438,203,6,6.821917808,Agency,Agency_doors,3,between $500 and $1000,Master's degree
2439,2439,203,6,6.821917808,Agency,Agency_envelopes,-1,between $500 and $1000,Master's degree
2440,2440,203,6,6.821917808,Knowledge,Knowledge_pics,5,between $500 and $1000,Master's degree
2441,2441,203,6,6.821917808,Knowledge,Knowledge_poems,3,between $500 and $1000,Master's degree
2442,2442,203,6,6.821917808,Knowledge,Knowledge_trivia,0,between $500 and $1000,Master's degree
2443,2443,203,6,6.821917808,Novelty,Novelty_animals,5,between $500 and $1000,Master's degree
2444,2444,203,6,6.821917808,Novelty,Novelty_objects,0,between $500 and $1000,Master's degree
2445,2445,203,6,6.821917808,Novelty,Novelty_repetitions,4,between $500 and $1000,Master's degree
2446,2446,203,6,6.821917808,Uncertainty reduction,Uncertainty_cards,0,between $500 and $1000,Master's degree
2447,2447,203,6,6.821917808,Uncertainty reduction,Uncertainty_die,-3,between $500 and $1000,Master's degree
2448,2448,203,6,6.821917808,Uncertainty reduction,Uncertainty_pixels,3,between $500 and $1000,Master's degree
2449,2449,204,6,6.410958904,Agency,Agency_butterflies,2,less than $500,Master's degree
2450,2450,204,6,6.410958904,Agency,Agency_doors,1,less than $500,Master's degree
2451,2451,204,6,6.410958904,Agency,Agency_envelopes,0,less than $500,Master's degree
2452,2452,204,6,6.410958904,Knowledge,Knowledge_pics,0,less than $500,Master's degree
2453,2453,204,6,6.410958904,Knowledge,Knowledge_poems,0,less than $500,Master's degree
2454,2454,204,6,6.410958904,Knowledge,Knowledge_trivia,0,less than $500,Master's degree
2455,2455,204,6,6.410958904,Novelty,Novelty_animals,-2,less than $500,Master's degree
2456,2456,204,6,6.410958904,Novelty,Novelty_objects,1,less than $500,Master's degree
2457,2457,204,6,6.410958904,Novelty,Novelty_repetitions,6,less than $500,Master's degree
2458,2458,204,6,6.410958904,Uncertainty reduction,Uncertainty_cards,2,less than $500,Master's degree
2459,2459,204,6,6.410958904,Uncertainty reduction,Uncertainty_die,0,less than $500,Master's degree
2460,2460,204,6,6.410958904,Uncertainty reduction,Uncertainty_pixels,1,less than $500,Master's degree
2461,2461,205,4,4.109589041,Agency,Agency_butterflies,0,more than $5000,Master's degree
2462,2462,205,4,4.109589041,Agency,Agency_doors,1,more than $5000,Master's degree
2463,2463,205,4,4.109589041,Agency,Agency_envelopes,4,more than $5000,Master's degree
2464,2464,205,4,4.109589041,Knowledge,Knowledge_pics,-1,more than $5000,Master's degree
2465,2465,205,4,4.109589041,Knowledge,Knowledge_poems,0,more than $5000,Master's degree
2466,2466,205,4,4.109589041,Knowledge,Knowledge_trivia,-3,more than $5000,Master's degree
2467,2467,205,4,4.109589041,Novelty,Novelty_animals,-1,more than $5000,Master's degree
2468,2468,205,4,4.109589041,Novelty,Novelty_objects,-4,more than $5000,Master's degree
2469,2469,205,4,4.109589041,Novelty,Novelty_repetitions,-1,more than $5000,Master's degree
2470,2470,205,4,4.109589041,Uncertainty reduction,Uncertainty_cards,0,more than $5000,Master's degree
2471,2471,205,4,4.109589041,Uncertainty reduction,Uncertainty_die,0,more than $5000,Master's degree
2472,2472,205,4,4.109589041,Uncertainty reduction,Uncertainty_pixels,0,more than $5000,Master's degree
2473,2473,206,8,8.301369863,Agency,Agency_butterflies,0,between $2000 and $3000,Master's degree
2474,2474,206,8,8.301369863,Agency,Agency_doors,0,between $2000 and $3000,Master's degree
